GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27
0400000US38,38,North Dakota,273213,1716,18253,1065,254960,1965,30.1,0.4,22.2,2.1,30.6,0.4,29.2,0.5,55.2,2.9,27.3,0.6,13.0,0.5,59.7,2.9,9.7,0.5,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,93.5,0.3,76.9,2.3,94.6,0.3,0.8,0.1,1.6,0.9,0.8,0.1,3.6,0.2,16.2,1.8,2.7,0.2,0.7,0.1,0.4,0.3,0.7,0.1,N,N,N,N,N,N,0.5,0.1,2.4,1.4,0.3,0.1,0.9,0.2,2.2,0.9,0.8,0.2,1.3,0.1,4.9,1.7,1.0,0.1,92.8,0.3,75.0,2.3,94.0,0.3,45390,623,13201,873,48325,605,169084,2224,11143,846,157941,2064,10.9,0.5,15.1,2.9,10.6,0.5,24.2,0.8,58.8,4.0,21.8,0.8,64.9,0.8,26.1,3.5,67.6,0.8,1.1,(X),(X),(X),(X),(X)
0400000US39,39,Ohio,4506487,9324,428752,5577,4077735,10033,31.9,0.1,20.6,0.5,33.1,0.1,32.6,0.2,56.8,0.7,30.1,0.2,13.1,0.1,61.7,0.7,7.9,0.1,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,85.3,0.1,65.6,0.8,87.3,0.1,11.6,0.1,30.0,0.8,9.7,0.1,0.2,0.1,0.5,0.1,0.2,0.1,1.4,0.1,0.6,0.1,1.4,0.1,N,N,N,N,N,N,0.6,0.1,1.2,0.2,0.6,0.1,0.9,0.1,2.0,0.2,0.8,0.1,1.9,0.1,3.7,0.3,1.7,0.1,84.1,0.1,63.6,0.7,86.3,0.1,48023,152,13609,241,52354,165,2952141,9870,294623,4815,2657518,9656,13.6,0.2,25.2,0.8,12.4,0.1,31.2,0.2,51.5,0.9,28.9,0.2,55.2,0.2,23.3,0.8,58.7,0.2,1.6,(X),(X),(X),(X),(X)
0400000US40,40,Oklahoma,1399079,4292,146661,2622,1252418,4779,32.1,0.2,21.3,0.9,33.4,0.2,33.8,0.3,60.0,1.1,30.8,0.3,15.5,0.3,58.9,1.1,10.5,0.3,(X),(X),(X),(X),(X),(X),95.1,0.1,93.1,0.6,95.3,0.1,78.8,0.2,63.3,1.2,80.6,0.2,7.1,0.1,17.0,0.8,6.0,0.2,5.9,0.1,8.9,0.6,5.5,0.1,1.4,0.1,0.9,0.2,1.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9,0.1,2.9,0.3,1.8,0.1,4.9,0.1,6.9,0.6,4.7,0.1,5.3,0.1,6.8,0.5,5.1,0.1,76.0,0.2,60.2,1.2,77.9,0.2,42541,309,15345,452,46608,358,935063,4802,105032,2508,830031,4821,14.0,0.2,19.6,1.1,13.3,0.2,32.6,0.4,51.7,1.4,30.2,0.4,53.4,0.4,28.7,1.2,56.5,0.5,1.8,(X),(X),(X),(X),(X)
0400000US41,41,Oregon,1464672,3051,160719,3365,1303953,4068,31.7,0.2,23.9,1.0,32.6,0.2,31.0,0.3,50.4,1.1,28.6,0.3,12.9,0.2,51.5,1.1,8.1,0.2,(X),(X),(X),(X),(X),(X),98.0,0.1,96.2,0.4,98.2,0.1,89.8,0.2,83.3,0.9,90.6,0.2,1.5,0.1,4.0,0.5,1.3,0.1,1.4,0.1,3.1,0.4,1.2,0.1,3.0,0.1,2.3,0.4,3.1,0.1,0.2,0.1,0.4,0.2,0.2,0.1,2.0,0.1,3.2,0.4,1.9,0.1,2.0,0.1,3.8,0.4,1.8,0.1,6.7,0.1,11.6,0.8,6.1,0.2,86.0,0.2,76.4,1.1,87.1,0.2,49863,339,17586,573,54145,308,933742,5280,102680,2795,831062,5178,14.2,0.3,18.0,1.2,13.7,0.3,31.0,0.4,49.2,1.7,28.7,0.4,54.8,0.4,32.8,1.6,57.5,0.4,1.8,(X),(X),(X),(X),(X)
0400000US42,42,Pennsylvania,4877735,6828,392051,5178,4485684,7545,35.0,0.1,24.0,0.5,36.0,0.1,31.0,0.1,52.5,0.8,29.1,0.1,11.8,0.1,59.1,0.8,7.7,0.1,(X),(X),(X),(X),(X),(X),99.3,0.1,98.0,0.2,99.4,0.1,86.1,0.1,65.0,0.6,88.0,0.1,9.5,0.1,25.6,0.5,8.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,2.0,0.1,1.4,0.2,2.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,1.5,0.1,5.6,0.3,1.1,0.1,0.7,0.1,2.0,0.2,0.6,0.1,3.3,0.1,11.1,0.4,2.7,0.1,84.5,0.1,60.7,0.5,86.6,0.1,50272,193,14193,232,53870,182,3197039,9488,259003,4710,2938036,9435,14.4,0.1,27.9,0.8,13.2,0.1,30.0,0.2,48.7,0.9,28.4,0.2,55.6,0.2,23.4,0.7,58.4,0.2,2.0,(X),(X),(X),(X),(X)
0400000US44,44,Rhode Island,402707,2231,28240,1575,374467,2595,33.7,0.4,26.8,2.1,34.2,0.4,31.4,0.5,53.1,2.2,29.8,0.6,12.0,0.4,59.4,3.1,8.5,0.4,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,86.6,0.4,61.1,2.5,88.6,0.4,4.6,0.3,10.8,1.7,4.1,0.3,0.4,0.1,1.6,0.6,0.3,0.1,2.1,0.1,2.6,1.0,2.1,0.2,N,N,N,N,N,N,5.0,0.3,21.3,2.2,3.8,0.3,1.3,0.2,2.5,0.9,1.2,0.2,8.3,0.3,30.9,2.6,6.6,0.3,83.6,0.4,52.8,2.8,85.9,0.4,55327,836,13717,1124,59624,872,254678,2829,18071,1079,236607,2920,12.4,0.5,31.9,3.2,10.9,0.5,29.6,0.9,47.2,3.4,28.3,0.9,58.0,0.8,20.9,2.7,60.8,0.9,1.6,(X),(X),(X),(X),(X)
0400000US45,45,South Carolina,1686571,5309,171202,3714,1515369,5976,32.8,0.2,24.5,1.0,33.7,0.2,33.2,0.3,58.8,1.1,30.3,0.3,15.1,0.3,60.0,1.0,10.1,0.2,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,70.4,0.2,38.9,1.2,74.0,0.2,26.6,0.2,58.5,1.2,23.0,0.2,0.3,0.1,0.4,0.1,0.3,0.1,1.0,0.1,0.4,0.1,1.1,0.1,N,N,N,N,N,N,0.9,0.1,0.8,0.2,0.9,0.1,0.8,0.1,1.1,0.2,0.7,0.1,2.6,0.1,2.0,0.3,2.7,0.1,68.8,0.2,37.9,1.2,72.3,0.2,44326,297,14642,441,48649,322,1135830,6563,125325,3364,1010505,6596,15.2,0.3,24.1,1.2,14.0,0.3,33.7,0.4,50.4,1.5,31.6,0.4,51.2,0.4,25.5,1.2,54.3,0.4,2.3,(X),(X),(X),(X),(X)
0400000US46,46,South Dakota,314820,1789,24154,1271,290666,2084,31.8,0.4,19.3,1.7,32.8,0.4,31.3,0.5,55.2,2.6,29.3,0.5,12.8,0.5,62.2,2.9,8.7,0.4,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,91.8,0.3,67.5,2.2,93.8,0.3,0.7,0.1,2.4,1.0,0.6,0.1,5.4,0.3,26.3,2.1,3.6,0.3,0.5,0.1,0.3,0.3,0.6,0.1,N,N,N,N,N,N,0.6,0.1,0.8,0.7,0.6,0.1,1.0,0.1,2.8,1.1,0.8,0.1,1.6,0.2,3.7,1.1,1.4,0.2,91.1,0.3,66.2,2.3,93.2,0.3,45542,534,14327,736,48776,588,205109,2411,15245,1014,189864,2486,10.7,0.5,15.8,2.8,10.2,0.5,25.2,0.8,55.5,4.1,22.7,0.8,64.2,0.9,28.7,3.4,67.0,0.9,1.5,(X),(X),(X),(X),(X)
0400000US47,47,Tennessee,2408031,5930,296660,4594,2111371,6427,31.7,0.1,24.0,0.7,32.8,0.2,33.3,0.2,57.3,1.0,29.9,0.2,15.4,0.2,58.2,0.8,9.3,0.2,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,81.5,0.1,64.5,0.8,83.8,0.1,15.5,0.1,32.1,0.8,13.2,0.1,0.3,0.1,0.5,0.2,0.3,0.1,1.0,0.1,0.4,0.1,1.1,0.1,N,N,N,N,N,N,0.8,0.1,1.1,0.2,0.7,0.1,0.9,0.1,1.4,0.2,0.8,0.1,2.3,0.1,2.8,0.3,2.2,0.1,80.1,0.1,62.8,0.9,82.5,0.1,43662,255,14782,282,48721,292,1613134,7399,211382,4080,1401752,7351,14.3,0.2,24.1,0.9,12.8,0.2,33.1,0.3,50.0,1.1,30.5,0.3,52.6,0.3,25.9,0.9,56.7,0.4,1.8,(X),(X),(X),(X),(X)
0400000US48,48,Texas,8258094,12567,777415,8016,7480679,14248,27.5,0.1,24.1,0.4,27.9,0.1,39.6,0.1,68.7,0.4,36.5,0.1,14.9,0.1,57.6,0.5,10.5,0.1,(X),(X),(X),(X),(X),(X),98.7,0.1,98.3,0.1,98.7,0.1,74.3,0.1,58.4,0.6,75.9,0.1,11.7,0.1,21.9,0.4,10.6,0.1,0.5,0.1,0.7,0.1,0.5,0.1,3.0,0.1,1.3,0.1,3.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.1,0.1,15.9,0.4,8.4,0.1,1.3,0.1,1.7,0.1,1.3,0.1,28.8,0.1,50.0,0.5,26.6,0.1,55.2,0.1,25.5,0.5,58.3,0.1,49078,190,16939,189,53175,178,5778364,14319,629756,7089,5148608,14738,10.8,0.1,17.9,0.5,9.9,0.1,34.3,0.2,50.3,0.7,32.3,0.2,54.9,0.2,31.8,0.5,57.8,0.2,1.6,(X),(X),(X),(X),(X)
0400000US49,49,Utah,834483,2514,43954,1939,790529,3012,25.9,0.2,17.3,1.6,26.3,0.2,42.7,0.3,64.7,2.0,41.4,0.3,9.4,0.3,55.3,2.2,6.9,0.2,(X),(X),(X),(X),(X),(X),99.0,0.1,98.1,0.6,99.1,0.1,92.4,0.2,84.4,1.6,92.9,0.2,0.8,0.1,2.2,0.8,0.8,0.1,1.0,0.1,3.6,0.7,0.8,0.1,1.8,0.1,1.2,0.4,1.8,0.1,0.5,0.1,1.4,0.6,0.5,0.1,2.5,0.1,5.2,0.9,2.3,0.1,1.0,0.1,1.9,0.6,0.9,0.1,8.8,0.2,15.4,1.6,8.5,0.2,86.4,0.2,75.0,1.9,87.1,0.2,56484,419,18900,972,58633,421,625479,3740,32493,1766,592986,3760,9.5,0.2,13.0,1.9,9.3,0.2,28.4,0.5,48.6,2.8,27.3,0.4,62.1,0.5,38.3,2.8,63.4,0.5,1.2,(X),(X),(X),(X),(X)
0400000US50,50,Vermont,252423,1478,21682,1158,230741,1719,32.6,0.4,28.9,2.7,32.9,0.5,30.9,0.5,47.3,2.8,29.3,0.6,10.7,0.5,50.9,2.5,7.0,0.4,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,97.2,0.2,93.9,1.5,97.6,0.2,0.5,0.1,1.2,0.8,0.4,0.1,0.3,0.1,1.2,0.4,0.2,0.1,0.7,0.1,0.4,0.3,0.7,0.1,N,N,N,N,N,N,0.3,0.1,0.8,0.7,0.2,0.1,1.0,0.1,2.5,0.8,0.8,0.1,1.0,0.1,1.6,0.7,1.0,0.1,96.5,0.2,92.9,1.5,96.8,0.2,51704,682,16002,910,55600,798,162024,1771,12782,900,149242,1887,11.6,0.5,24.2,3.3,10.5,0.5,26.5,0.8,47.3,4.2,24.8,0.9,61.9,0.9,28.5,3.8,64.7,1.0,1.9,(X),(X),(X),(X),(X)
0400000US51,51,Virginia,2931657,7181,180555,4193,2751102,8016,30.2,0.1,26.9,1.0,30.4,0.2,34.0,0.2,57.4,1.0,32.5,0.2,9.8,0.2,56.7,1.1,6.7,0.2,(X),(X),(X),(X),(X),(X),98.8,0.1,98.4,0.3,98.8,0.1,74.1,0.1,51.4,1.2,75.6,0.2,18.6,0.1,43.7,1.2,17.0,0.1,0.3,0.1,0.5,0.2,0.2,0.1,4.0,0.1,1.7,0.3,4.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,1.8,0.1,1.1,0.3,1.8,0.1,1.2,0.1,1.6,0.3,1.2,0.1,4.6,0.1,3.4,0.5,4.7,0.1,71.5,0.1,49.5,1.2,73.0,0.2,61044,347,15552,459,64402,337,1963126,8643,128347,3568,1834779,9068,11.1,0.2,21.4,1.2,10.4,0.2,30.4,0.3,52.3,1.6,28.9,0.3,58.5,0.3,26.3,1.3,60.8,0.3,1.5,(X),(X),(X),(X),(X)
0400000US53,53,Washington,2510116,6055,207031,4000,2303085,6709,29.4,0.2,23.1,0.7,30.0,0.2,33.0,0.3,51.3,1.1,31.4,0.3,10.9,0.2,55.4,1.1,6.9,0.1,(X),(X),(X),(X),(X),(X),97.8,0.1,95.9,0.4,98.0,0.1,84.8,0.1,73.0,0.9,85.8,0.2,3.1,0.1,7.5,0.6,2.7,0.1,1.2,0.1,3.4,0.3,1.0,0.1,5.6,0.1,5.3,0.5,5.7,0.1,0.3,0.1,0.8,0.2,0.3,0.1,2.8,0.1,5.9,0.6,2.5,0.1,2.2,0.1,4.1,0.4,2.0,0.1,6.4,0.1,12.9,0.8,5.8,0.1,81.6,0.1,67.1,0.9,82.9,0.2,57234,356,17209,498,61461,355,1618506,6591,134845,3281,1483661,6712,12.4,0.2,20.4,1.1,11.7,0.2,31.5,0.3,48.5,1.3,30.0,0.3,56.1,0.3,31.0,1.1,58.4,0.3,1.4,(X),(X),(X),(X),(X)
0400000US54,54,West Virginia,742527,3551,93447,2161,649080,3635,36.0,0.3,20.9,1.0,38.2,0.3,29.8,0.4,53.5,1.5,26.4,0.4,17.2,0.4,65.9,1.4,10.2,0.3,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,95.1,0.2,91.6,0.8,95.6,0.2,3.2,0.1,6.5,0.7,2.7,0.1,0.2,0.1,0.3,0.1,0.2,0.1,0.5,0.1,0.1,0.1,0.6,0.1,N,N,N,N,N,N,0.1,0.1,0.2,0.1,0.1,0.1,0.8,0.1,1.4,0.4,0.8,0.1,0.7,0.1,0.9,0.3,0.7,0.1,94.6,0.2,90.8,0.8,95.1,0.2,37870,342,12134,352,42670,368,495154,3615,62829,1799,432325,3612,20.3,0.4,31.9,1.8,18.7,0.4,33.6,0.6,46.4,2.0,31.7,0.7,46.1,0.6,21.7,1.6,49.6,0.6,1.9,(X),(X),(X),(X),(X)
0400000US55,55,Wisconsin,2236518,6099,137901,3003,2098617,6692,30.1,0.1,17.9,0.9,30.9,0.1,32.0,0.2,60.9,1.0,30.0,0.2,10.4,0.2,54.0,1.2,7.6,0.1,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,90.8,0.1,69.9,0.9,92.1,0.1,4.9,0.1,20.7,0.9,3.8,0.1,0.8,0.1,2.2,0.3,0.7,0.1,1.4,0.1,1.8,0.3,1.3,0.1,N,N,N,N,N,N,1.5,0.1,3.6,0.5,1.3,0.1,0.7,0.1,1.8,0.3,0.7,0.1,3.3,0.1,7.7,0.6,3.0,0.1,89.0,0.1,66.1,0.9,90.6,0.1,52249,216,16150,380,54814,246,1458972,6606,95730,2624,1363242,6443,11.9,0.2,16.9,1.0,11.5,0.2,26.9,0.3,55.7,1.5,24.9,0.3,61.2,0.3,27.4,1.2,63.6,0.3,1.2,(X),(X),(X),(X),(X)
0400000US56,56,Wyoming,207018,1748,8823,690,198195,1826,29.8,0.5,17.3,3.1,30.4,0.6,31.5,0.9,64.1,4.5,30.1,0.9,9.1,0.5,51.3,4.5,7.3,0.5,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,93.7,0.3,85.4,3.5,94.0,0.4,0.7,0.2,1.7,1.3,0.6,0.2,1.5,0.2,5.9,1.7,1.3,0.2,0.5,0.1,0.0,0.6,0.5,0.1,N,N,N,N,N,N,1.8,0.2,1.1,0.8,1.9,0.3,1.8,0.2,5.9,2.8,1.6,0.3,5.5,0.3,5.8,2.1,5.5,0.3,90.4,0.4,82.6,3.8,90.8,0.5,53096,918,18445,1670,54903,977,135497,2010,6316,625,129181,2007,10.2,0.6,9.7,3.0,10.2,0.6,27.5,1.0,56.7,5.4,26.1,1.0,62.3,1.0,33.6,5.1,63.7,1.0,0.9,(X),(X),(X),(X),(X)
0400000US72,72,Puerto Rico,1210537,4204,377487,4103,833050,4975,40.3,0.2,45.1,0.6,38.1,0.3,37.9,0.3,43.0,0.6,35.5,0.4,44.8,0.4,83.2,0.5,27.4,0.4,(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,75.4,0.3,73.3,0.5,76.3,0.4,7.8,0.2,7.9,0.3,7.8,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0.4,0.1,0.3,0.1,0.4,0.1,N,N,N,N,N,N,10.8,0.2,12.6,0.4,10.0,0.3,5.5,0.2,5.7,0.3,5.3,0.2,98.6,0.1,99.1,0.1,98.3,0.1,1.1,0.1,0.7,0.1,1.3,0.1,18610,163,6482,102,26788,218,905493,4450,286957,3665,618536,4494,31.2,0.4,52.9,0.7,21.2,0.4,36.9,0.4,35.2,0.7,37.8,0.5,31.8,0.4,11.9,0.4,41.1,0.5,2.0,(X),(X),(X),(X),(X)
