GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35
0400000US37,37,North Carolina,3699308,8664,531768,5668,3167540,8401,33.9,0.1,25.0,0.5,35.4,0.2,32.6,0.2,55.0,0.6,28.8,0.2,16.2,0.2,55.0,0.7,9.6,0.2,25.7,0.2,44.0,0.6,22.6,0.2,98.8,0.1,98.0,0.2,98.9,0.1,73.2,0.1,49.3,0.6,77.2,0.1,20.9,0.1,42.8,0.6,17.2,0.1,1.0,0.1,2.1,0.2,0.9,0.1,1.8,0.1,0.9,0.1,2.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,1.8,0.1,2.8,0.2,1.6,0.1,1.2,0.1,2.0,0.2,1.1,0.1,5.5,0.1,8.0,0.4,5.1,0.1,69.8,0.1,44.9,0.5,74.0,0.1,45215,242,16997,252,51402,248,2460463,10118,383176,4581,2077287,9559,16.2,0.2,25.1,0.7,14.6,0.2,35.2,0.3,48.9,0.9,32.7,0.3,48.6,0.3,26.0,0.8,52.8,0.3,1.0,(X),(X),(X),(X),(X)
0400000US38,38,North Dakota,285639,1798,23440,1240,262199,2081,32.4,0.4,22.4,1.9,33.3,0.4,27.7,0.6,53.7,2.6,25.4,0.6,12.3,0.5,53.6,2.5,8.6,0.5,20.3,0.5,38.0,2.6,18.7,0.6,N,N,N,N,N,N,93.1,0.3,76.0,1.9,94.6,0.3,1.0,0.1,3.0,0.9,0.8,0.1,3.9,0.2,17.2,1.6,2.7,0.2,0.8,0.1,0.6,0.5,0.8,0.1,N,N,N,N,N,N,0.3,0.1,0.7,0.3,0.3,0.1,0.9,0.2,2.4,0.8,0.7,0.1,1.3,0.1,4.1,1.0,1.1,0.1,92.2,0.3,73.6,1.8,93.8,0.3,52427,794,16570,1004,56448,861,173205,2238,14738,1009,158467,2102,10.7,0.4,15.9,2.5,10.2,0.4,26.6,0.7,58.4,3.3,23.6,0.7,62.7,0.7,25.7,2.8,66.1,0.7,0.8,(X),(X),(X),(X),(X)
0400000US39,39,Ohio,4542141,7449,676955,6643,3865186,8560,35.5,0.1,23.9,0.4,37.6,0.1,30.7,0.1,51.2,0.5,27.1,0.2,15.0,0.1,56.9,0.6,7.7,0.1,26.1,0.2,48.2,0.6,22.2,0.2,98.8,0.1,97.5,0.2,99.0,0.1,84.5,0.1,67.1,0.5,87.6,0.1,12.0,0.1,28.4,0.4,9.1,0.1,0.2,0.1,0.4,0.1,0.2,0.1,1.5,0.1,0.5,0.1,1.6,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.6,0.1,1.1,0.1,0.5,0.1,1.2,0.1,2.5,0.2,1.0,0.1,2.2,0.1,4.0,0.2,1.9,0.1,83.1,0.1,64.8,0.5,86.4,0.1,47030,156,15819,191,53787,180,2932868,8747,451916,5616,2480952,9113,16.1,0.2,27.7,0.6,14.0,0.1,33.2,0.2,48.4,0.7,30.4,0.3,50.7,0.3,23.9,0.5,55.6,0.3,1.1,(X),(X),(X),(X),(X)
0400000US40,40,Oklahoma,1441163,4399,202374,3358,1238789,4245,34.5,0.2,22.6,0.6,36.5,0.2,32.9,0.3,55.9,0.9,29.2,0.3,16.0,0.2,55.6,0.8,9.5,0.2,30.2,0.3,48.8,0.9,27.1,0.3,94.5,0.1,91.8,0.4,94.9,0.1,78.2,0.2,64.4,0.8,80.4,0.2,7.0,0.1,14.9,0.6,5.8,0.1,6.0,0.1,8.9,0.4,5.5,0.1,1.4,0.1,1.0,0.2,1.5,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.8,0.1,2.4,0.3,1.7,0.1,5.5,0.1,8.2,0.4,5.1,0.1,6.0,0.1,8.6,0.5,5.6,0.1,74.5,0.2,59.5,0.8,77.0,0.2,44239,352,17205,334,50095,333,959287,4680,144433,2989,814854,4388,15.5,0.2,22.9,0.9,14.2,0.2,34.6,0.3,49.3,1.0,32.0,0.3,49.8,0.4,27.8,0.9,53.7,0.4,1.3,(X),(X),(X),(X),(X)
0400000US41,41,Oregon,1513005,4628,286410,4569,1226595,5915,36.5,0.2,24.1,0.7,39.4,0.2,29.6,0.3,47.1,1.0,25.5,0.3,15.2,0.3,46.2,0.9,7.9,0.2,26.8,0.3,43.2,0.9,23.0,0.3,97.7,0.1,96.2,0.3,98.0,0.1,89.1,0.2,82.9,0.7,90.6,0.2,1.6,0.1,3.5,0.3,1.2,0.1,1.1,0.1,2.3,0.3,0.8,0.1,3.1,0.1,2.4,0.2,3.3,0.1,0.3,0.1,0.4,0.1,0.2,0.1,2.5,0.1,4.8,0.4,1.9,0.1,2.3,0.1,3.8,0.3,2.0,0.1,7.4,0.1,13.1,0.6,6.1,0.2,84.7,0.2,75.6,0.7,86.8,0.2,48525,347,21065,462,56508,378,959503,4930,185408,3750,774095,4682,17.1,0.3,20.6,0.9,16.3,0.3,33.3,0.4,46.3,1.1,30.2,0.5,49.6,0.4,33.1,1.0,53.5,0.5,1.1,(X),(X),(X),(X),(X)
0400000US42,42,Pennsylvania,4949494,7345,614675,5964,4334819,8258,37.9,0.1,27.2,0.4,39.5,0.1,29.3,0.1,49.4,0.5,26.4,0.1,13.0,0.1,52.5,0.6,7.3,0.1,25.9,0.2,49.1,0.5,22.6,0.2,99.0,0.1,97.6,0.2,99.2,0.1,85.3,0.1,65.0,0.6,88.2,0.1,9.9,0.1,25.9,0.5,7.6,0.1,0.1,0.1,0.4,0.1,0.1,0.1,2.3,0.1,1.7,0.1,2.4,0.1,0.0,0.1,0.0,0.1,0.0,0.1,1.4,0.1,4.6,0.2,0.9,0.1,1.0,0.1,2.4,0.2,0.8,0.1,4.1,0.1,11.8,0.3,3.0,0.1,83.0,0.1,59.4,0.6,86.3,0.1,51402,178,16986,229,57292,201,3204657,9043,404453,4819,2800204,9001,15.8,0.1,28.3,0.7,13.9,0.1,31.4,0.2,47.4,0.7,29.0,0.2,52.9,0.2,24.3,0.6,57.0,0.2,1.4,(X),(X),(X),(X),(X)
0400000US44,44,Rhode Island,409308,2467,60932,2213,348376,2890,36.6,0.4,31.4,1.7,37.5,0.5,29.2,0.5,43.8,2.1,26.7,0.5,14.0,0.5,50.1,1.9,7.7,0.4,25.4,0.5,49.5,1.7,21.2,0.6,N,N,N,N,N,N,85.9,0.4,68.5,1.7,89.0,0.4,5.5,0.3,11.7,1.1,4.4,0.2,0.4,0.1,1.3,0.4,0.2,0.1,2.3,0.2,1.9,0.4,2.3,0.2,N,N,N,N,N,N,4.3,0.2,13.0,1.3,2.8,0.2,1.6,0.2,3.3,0.6,1.3,0.2,9.2,0.3,26.7,1.8,6.1,0.3,81.7,0.4,57.7,1.8,85.9,0.4,54900,770,16736,850,63187,979,253509,2910,36491,1710,217018,2732,14.2,0.5,26.9,1.7,12.1,0.5,31.5,0.8,48.6,2.3,28.6,0.8,54.3,0.9,24.5,1.8,59.3,0.9,1.0,(X),(X),(X),(X),(X)
0400000US45,45,South Carolina,1774128,6356,273427,5012,1500701,7024,36.5,0.2,25.4,0.7,38.5,0.2,32.0,0.2,55.4,0.8,27.7,0.3,17.1,0.3,55.5,1.1,10.1,0.2,27.2,0.3,42.6,0.8,24.4,0.3,99.0,0.1,98.5,0.2,99.1,0.1,70.4,0.2,45.0,0.8,75.0,0.2,26.1,0.2,50.9,0.9,21.6,0.2,0.3,0.1,0.6,0.1,0.3,0.1,1.1,0.1,0.5,0.1,1.2,0.1,0.0,0.1,0.0,0.1,0.0,0.1,1.1,0.1,1.4,0.2,1.0,0.1,1.0,0.1,1.5,0.2,0.9,0.1,3.4,0.1,4.6,0.4,3.2,0.1,68.3,0.2,42.2,0.8,73.0,0.2,43490,345,16753,369,50163,331,1196480,5594,203368,4254,993112,5882,18.4,0.3,26.9,1.0,16.6,0.3,35.9,0.4,49.0,1.1,33.2,0.4,45.7,0.4,24.1,0.9,50.2,0.4,1.7,(X),(X),(X),(X),(X)
0400000US46,46,South Dakota,322005,1589,33872,1233,288133,1546,33.9,0.4,20.7,1.6,35.5,0.5,30.2,0.5,56.6,2.2,27.1,0.5,12.8,0.4,53.1,2.3,8.0,0.4,23.0,0.6,40.7,2.5,20.9,0.5,N,N,N,N,N,N,90.9,0.3,66.2,2.0,93.9,0.3,1.2,0.1,3.7,0.9,0.9,0.2,5.5,0.2,25.2,1.7,3.2,0.2,0.7,0.1,0.6,0.3,0.7,0.1,N,N,N,N,N,N,0.6,0.1,1.1,0.4,0.6,0.1,1.0,0.1,3.0,0.8,0.7,0.1,1.8,0.2,3.8,0.7,1.5,0.2,89.9,0.3,64.0,1.9,92.9,0.3,48900,565,17531,826,53099,558,206830,2064,22597,1034,184233,2010,11.7,0.5,17.4,2.1,11.0,0.4,26.6,0.7,49.1,2.7,23.8,0.7,61.7,0.7,33.5,2.5,65.2,0.8,0.7,(X),(X),(X),(X),(X)
0400000US47,47,Tennessee,2466659,5833,430563,5550,2036096,7301,35.2,0.2,26.0,0.5,37.2,0.2,31.7,0.2,52.4,0.6,27.3,0.2,16.7,0.2,53.9,0.7,8.9,0.2,28.9,0.3,47.6,0.6,24.9,0.3,98.9,0.1,98.1,0.2,99.0,0.1,80.7,0.1,66.2,0.7,83.8,0.2,15.6,0.1,29.1,0.6,12.8,0.1,0.3,0.1,0.4,0.1,0.2,0.1,1.2,0.1,0.6,0.1,1.3,0.1,0.0,0.1,0.0,0.1,0.0,0.1,1.0,0.1,1.7,0.2,0.8,0.1,1.1,0.1,1.9,0.2,1.0,0.1,3.0,0.1,5.1,0.3,2.6,0.1,78.8,0.1,63.2,0.7,82.1,0.2,42959,302,17088,231,50297,279,1645013,7194,305366,4044,1339647,7310,17.1,0.2,25.5,0.8,15.2,0.2,34.8,0.3,47.5,0.8,31.9,0.4,48.1,0.3,27.0,0.8,52.9,0.4,1.1,(X),(X),(X),(X),(X)
0400000US48,48,Texas,8852441,11475,1201716,9972,7650725,14253,30.2,0.1,24.6,0.4,31.1,0.1,38.3,0.1,66.8,0.4,33.8,0.1,15.9,0.1,52.7,0.5,10.2,0.1,24.4,0.1,41.8,0.4,21.7,0.1,98.4,0.1,97.9,0.1,98.5,0.1,76.7,0.1,65.8,0.4,78.4,0.1,12.2,0.1,20.5,0.3,10.9,0.1,0.5,0.1,0.7,0.1,0.5,0.1,3.6,0.1,1.8,0.1,3.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.4,0.1,9.0,0.3,4.8,0.1,1.6,0.1,2.1,0.1,1.5,0.1,29.7,0.1,50.6,0.3,26.4,0.1,53.3,0.1,25.8,0.4,57.6,0.1,50776,162,20550,203,56832,196,6169161,13694,968197,8866,5200964,13810,12.0,0.1,18.3,0.4,10.9,0.1,36.0,0.2,49.4,0.5,33.5,0.2,51.9,0.2,32.3,0.5,55.6,0.2,1.1,(X),(X),(X),(X),(X)
0400000US49,49,Utah,886032,3029,84179,2483,801853,3365,28.0,0.2,19.6,1.1,28.9,0.2,42.5,0.3,65.2,1.5,40.1,0.3,12.2,0.3,49.0,1.6,8.3,0.3,21.5,0.3,38.9,1.4,19.7,0.3,98.7,0.1,97.2,0.5,98.8,0.1,90.9,0.2,83.4,1.1,91.7,0.2,0.9,0.1,1.7,0.4,0.8,0.1,1.1,0.1,3.1,0.5,0.9,0.1,2.0,0.1,2.4,0.5,1.9,0.1,0.6,0.1,1.1,0.3,0.5,0.1,3.2,0.2,5.5,0.7,2.9,0.2,1.3,0.1,2.8,0.5,1.2,0.1,10.1,0.2,18.6,1.4,9.2,0.2,84.6,0.2,71.6,1.6,85.9,0.3,57255,387,23355,1004,60862,390,664240,3247,66199,2236,598041,3345,10.6,0.3,13.6,1.2,10.2,0.3,31.3,0.5,45.8,2.0,29.7,0.4,58.1,0.5,40.6,1.9,60.1,0.5,0.9,(X),(X),(X),(X),(X)
0400000US50,50,Vermont,257887,1468,35550,1428,222337,1888,36.7,0.4,28.2,1.6,38.0,0.5,27.7,0.5,44.8,1.9,24.9,0.6,11.8,0.4,43.5,1.7,6.7,0.4,25.5,0.7,52.7,1.9,21.1,0.7,N,N,N,N,N,N,96.9,0.2,93.6,0.7,97.4,0.2,0.6,0.1,1.7,0.5,0.5,0.1,0.4,0.1,1.0,0.3,0.3,0.1,0.8,0.1,1.1,0.4,0.8,0.1,N,N,N,N,N,N,0.2,0.1,0.2,0.1,0.2,0.1,1.1,0.1,2.4,0.4,0.9,0.1,1.0,0.1,1.0,0.4,1.0,0.2,96.1,0.2,92.9,0.7,96.7,0.3,53037,933,18586,986,60146,937,161080,1756,20605,1105,140475,1903,13.0,0.6,23.4,2.2,11.5,0.5,27.7,0.7,48.4,2.9,24.7,0.7,59.3,0.8,28.2,2.1,63.9,0.8,0.8,(X),(X),(X),(X),(X)
0400000US51,51,Virginia,3007690,6950,281193,5256,2726497,8443,33.7,0.1,28.2,0.7,34.3,0.1,33.0,0.2,54.5,1.0,30.8,0.2,10.9,0.2,49.6,0.8,6.9,0.1,22.1,0.2,46.0,0.9,19.6,0.2,98.3,0.1,97.9,0.3,98.4,0.1,73.3,0.2,51.4,0.9,75.6,0.2,18.6,0.1,41.8,0.9,16.2,0.2,0.3,0.1,0.5,0.1,0.3,0.1,4.5,0.1,2.1,0.3,4.8,0.1,0.0,0.1,0.0,0.1,0.0,0.1,1.5,0.1,2.0,0.3,1.4,0.1,1.7,0.1,2.1,0.3,1.6,0.1,5.5,0.1,6.7,0.5,5.3,0.1,69.9,0.1,47.4,0.9,72.2,0.2,62811,300,19813,371,68199,334,2023397,8046,203661,4597,1819736,7696,12.8,0.2,22.3,0.9,11.7,0.2,32.3,0.3,47.3,1.1,30.6,0.3,54.9,0.3,30.4,0.9,57.6,0.3,1.2,(X),(X),(X),(X),(X)
0400000US53,53,Washington,2624689,5443,374449,4887,2250240,6739,33.1,0.2,25.2,0.6,34.4,0.2,31.4,0.2,50.5,0.7,28.3,0.2,12.2,0.2,45.5,0.8,6.7,0.1,24.0,0.2,44.4,0.9,20.6,0.2,97.1,0.1,95.2,0.3,97.4,0.1,83.2,0.1,73.1,0.6,84.9,0.2,3.4,0.1,7.1,0.4,2.8,0.1,1.2,0.1,2.8,0.2,0.9,0.1,6.3,0.1,5.5,0.3,6.4,0.1,0.4,0.1,0.9,0.1,0.3,0.1,2.6,0.1,5.8,0.4,2.0,0.1,2.9,0.1,4.8,0.3,2.6,0.1,7.5,0.1,15.2,0.6,6.2,0.1,78.9,0.1,64.9,0.7,81.2,0.2,57966,377,21876,360,64870,358,1685555,7202,251403,4341,1434152,8026,14.4,0.2,21.1,0.7,13.2,0.2,33.4,0.4,46.7,0.9,31.0,0.4,52.2,0.3,32.2,0.7,55.7,0.4,1.1,(X),(X),(X),(X),(X)
0400000US54,54,West Virginia,741661,3376,116229,2947,625432,3618,40.5,0.2,25.8,1.0,43.3,0.4,27.5,0.4,49.0,1.3,23.5,0.4,17.7,0.4,60.2,1.3,9.8,0.4,34.7,0.4,56.0,1.4,30.7,0.4,N,N,N,N,N,N,95.0,0.2,91.1,0.6,95.7,0.2,2.9,0.1,5.6,0.5,2.4,0.2,0.1,0.1,0.3,0.2,0.1,0.1,0.6,0.1,0.1,0.1,0.6,0.1,N,N,N,N,N,N,0.1,0.1,0.2,0.1,0.1,0.1,1.3,0.1,2.5,0.3,1.0,0.1,0.8,0.1,1.0,0.3,0.8,0.1,94.4,0.2,90.6,0.7,95.1,0.2,40151,348,14617,395,45995,488,480253,3499,77565,2175,402688,3647,22.4,0.5,34.2,1.7,20.1,0.5,34.8,0.6,46.4,1.8,32.6,0.6,42.8,0.5,19.4,1.4,47.3,0.6,1.1,(X),(X),(X),(X),(X)
0400000US55,55,Wisconsin,2282454,4635,282474,3736,1999980,5701,33.6,0.1,20.1,0.5,35.5,0.2,30.1,0.2,53.5,0.8,26.8,0.2,12.3,0.2,48.4,0.8,7.2,0.2,22.2,0.2,40.7,0.8,19.6,0.2,99.0,0.1,97.5,0.3,99.2,0.1,90.1,0.1,72.5,0.6,92.6,0.1,5.4,0.1,18.5,0.5,3.5,0.1,0.8,0.1,1.7,0.2,0.7,0.1,1.6,0.1,2.2,0.2,1.6,0.1,0.0,0.1,0.1,0.1,0.0,0.1,1.0,0.1,2.6,0.2,0.8,0.1,1.0,0.1,2.5,0.3,0.8,0.1,3.8,0.1,9.5,0.4,3.0,0.1,87.6,0.1,66.4,0.6,90.6,0.1,51340,224,19480,339,56896,286,1461696,5290,185818,3263,1275878,5188,14.0,0.2,19.2,0.8,13.2,0.2,29.1,0.3,51.6,1.0,25.9,0.3,56.9,0.3,29.2,0.9,60.9,0.3,0.9,(X),(X),(X),(X),(X)
0400000US56,56,Wyoming,222558,1771,14063,969,208495,1642,32.3,0.5,19.5,2.8,33.2,0.6,30.6,0.7,61.1,3.9,28.5,0.7,11.0,0.5,54.3,3.6,8.0,0.5,23.5,0.8,43.3,3.7,22.2,0.8,N,N,N,N,N,N,93.7,0.3,82.7,2.8,94.4,0.4,0.7,0.1,1.9,1.2,0.6,0.2,1.6,0.2,6.3,1.3,1.3,0.2,0.6,0.1,0.0,0.4,0.6,0.1,N,N,N,N,N,N,1.8,0.2,4.2,1.7,1.6,0.2,1.7,0.2,4.9,1.8,1.5,0.2,6.6,0.3,13.5,2.7,6.1,0.3,89.6,0.3,74.1,3.5,90.6,0.3,55979,1049,18714,1920,58832,1099,145580,2098,9849,819,135731,1870,11.2,0.6,11.3,2.8,11.2,0.6,31.0,1.1,54.8,4.4,29.3,1.1,57.8,1.1,33.9,4.1,59.5,1.1,1.0,(X),(X),(X),(X),(X)
0400000US72,72,Puerto Rico,1239114,4837,463392,5160,775722,5832,42.7,0.3,45.6,0.5,40.9,0.3,34.6,0.4,40.1,0.6,31.3,0.4,44.2,0.4,79.0,0.5,23.5,0.4,41.0,0.4,51.1,0.7,35.0,0.5,N,N,N,N,N,N,68.5,0.3,66.1,0.5,69.9,0.4,8.7,0.2,9.1,0.3,8.5,0.2,0.3,0.1,0.3,0.1,0.2,0.1,0.3,0.1,0.4,0.1,0.3,0.1,N,N,N,N,N,N,9.8,0.2,10.5,0.4,9.3,0.3,12.4,0.3,13.6,0.4,11.7,0.3,98.9,0.1,99.4,0.1,98.6,0.1,0.7,0.1,0.4,0.1,1.0,0.1,19518,191,8416,125,29521,307,892265,5596,342516,4566,549749,4735,34.7,0.4,53.1,0.7,23.3,0.4,37.9,0.5,35.7,0.7,39.2,0.5,27.4,0.4,11.3,0.5,37.5,0.5,0.9,(X),(X),(X),(X),(X)
