country,country_code,year,Prevalence of undernourishment (% of population),Crop production index (2004-2006 = 100),Agricultural land (% of land area),Food production index (2004-2006 = 100),Food exports (% of merchandise exports),Food imports (% of merchandise imports),Land area (sq. km),Population (Total),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",GDP (constant 2005 US$),GDP per capita (constant 2005 US$),Adjusted net national income (constant 2005 US$)
Latin America & Caribbean (all income levels),LCN,2011,9.238528902106172,124.9218924134496,36.72783103416913,121.7183597034811,18.394443457376212,7.869590820974608,20142924.4,601768532.0,8.200251586897746,5.539946814323845,6.646329911625728,3533540738229.688,5871.926746461525,2870313416287.967
Latin America & Caribbean (all income levels),LCN,2012,9.114389887827846,121.9989168073497,,119.88574580223049,20.70534758236966,7.228016235383572,20142924.4,608561443.0,8.088112780282955,5.506698535936543,6.595176283201098,3637175440421.732,5976.677428809324,2971368405673.905
Latin America & Caribbean (all income levels),LCN,2013,,,,,,,,,,,,,,
Middle East & North Africa (all income levels),MEA,1990,,60.86209628714688,29.593027601302655,59.46152569192644,,,11238600.0,254096959.0,,,,801587250303.8567,3154.651096410236,
Middle East & North Africa (all income levels),MEA,1991,7.230451532140555,62.98339804716927,29.829996618795935,60.88142280724856,3.341551180595393,15.619946245428869,11238600.0,260585026.0,20.734555974419084,9.929835541897306,11.848449204168828,856241326582.2494,3285.842397491594,
Middle East & North Africa (all income levels),MEA,1992,7.445990581940925,66.00334953046276,29.992267733938863,63.97643355406987,3.3922351118799745,15.169749111019156,11238620.0,264594683.0,20.677485009779158,10.401209448674322,12.266583279978414,892997481683.0125,3374.96381846423,
Middle East & North Africa (all income levels),MEA,1993,7.671689695818606,68.13886285620765,34.57541940202623,65.93712335714925,4.084834914534635,14.519023157921117,11238620.0,270365050.0,21.356561032343436,10.30522616635346,12.28383639945351,915005426323.6951,3384.3332424945274,
Middle East & North Africa (all income levels),MEA,1994,7.9192975945914466,68.8639124792274,34.6232900480664,67.44238426906591,,,11238620.0,276017382.0,20.90341345511478,10.309047231616834,12.253693150886173,945573252274.2756,3425.774295164772,
Middle East & North Africa (all income levels),MEA,1995,8.129210963730891,69.27944205399662,34.60976525587661,68.37495818907749,,,11238620.0,283211762.0,21.020986896312454,10.486346187421365,12.459694076069004,974541394534.8914,3441.0343258797684,
Middle East & North Africa (all income levels),MEA,1996,8.401758702643509,80.87669926303944,34.6330777266248,77.15879708562794,,,11238620.0,288812679.0,20.64837981313601,10.400574338102752,12.299264972902034,1022719954968.7324,3541.1186188565234,
Middle East & North Africa (all income levels),MEA,1997,8.488442705341496,75.53813588972463,34.56954679489119,74.83602545157092,,,11238620.0,294471698.0,19.4883820263152,10.183369779384453,11.929506026710298,1057947126528.6869,3592.6954397114487,
Middle East & North Africa (all income levels),MEA,1998,8.539149880750836,81.69728805528887,34.67356312429818,80.09167506181745,3.4036212020786896,16.49085446762725,11238620.0,300150805.0,19.2874813711879,10.126794641874229,11.882778578349198,1093790300330.5377,3644.1358214266247,
Middle East & North Africa (all income levels),MEA,1999,8.484278002317234,81.8626776625735,34.56692191745962,81.12841690074472,2.537083388557223,15.996994588832015,11238620.0,305898816.0,18.65735719987229,10.208645907128785,11.858049306069233,1111627983745.3489,3633.9728223902275,
Middle East & North Africa (all income levels),MEA,2000,8.38927359911663,80.58593594166992,34.46812864924697,81.79156277471509,1.8748290591186876,14.60997694023696,11238620.0,311791217.0,20.606270635081962,11.183199530415733,13.036635731611227,1174089945070.2822,3765.6286676936197,
Middle East & North Africa (all income levels),MEA,2001,8.273454580077772,82.19230559334463,34.55015829345596,82.62922233376183,2.084952551402642,13.360841645940273,11238620.0,317805287.0,20.38413771313198,10.816905756635245,12.711082709436438,1199072310661.2668,3772.9778569142145,
Middle East & North Africa (all income levels),MEA,2002,8.208758200028749,90.005760076664,34.61466799304541,89.31502753528648,2.47337297439471,13.717201125525419,11238620.0,323928401.0,20.8286388287417,10.93283231237997,12.879991085590165,1226306200439.104,3785.7322687772103,
Middle East & North Africa (all income levels),MEA,2003,8.269407616420887,94.14634856566646,34.66705343446243,93.54431487697549,2.529548456039298,13.360667919748757,11238440.0,330179555.0,20.640965142752652,11.316515199987107,13.205102217392454,1290542600411.0117,3908.608455211625,
Middle East & North Africa (all income levels),MEA,2004,8.409014059129253,95.80257872752318,34.81332356921741,95.70999667098603,2.301101878088741,12.833945638719024,11238430.0,336707719.0,19.00894746865106,10.444333634011594,12.195040245681213,1395753070016.897,4145.295730558814,
Middle East & North Africa (all income levels),MEA,2005,8.576409258856353,99.8682700621062,33.36983602706425,99.9647828662105,2.290313910214011,11.012524649922655,11238440.0,343510995.0,19.316222662770894,9.482256551226637,11.541164563160137,1476660940652.9634,4298.729770361392,944302221185.6948
Middle East & North Africa (all income levels),MEA,2006,8.744360876022279,104.32915121037023,33.35633314054367,104.32522046280346,2.4280979865487167,10.71238464736484,11238500.0,350621934.0,18.233310843469216,8.83097346824092,10.799405637821447,1577497222370.725,4499.140154679328,
Middle East & North Africa (all income levels),MEA,2007,8.851472968702678,101.64423545322781,33.394308147336126,103.91183042856775,1.965175443170511,11.091372006174824,11238520.0,357997667.0,16.68076158086267,8.442399276744686,10.186421562701469,1672664181400.66,4672.276764866906,
Middle East & North Africa (all income levels),MEA,2008,8.798083526739935,100.6654542042308,33.324411644583414,104.03526357371469,1.826789130997708,10.961753939396981,11238530.0,365551442.0,16.84559580688615,7.967269586935731,9.81053509933907,1764441617968.4316,4826.79430373696,
Middle East & North Africa (all income levels),MEA,2009,8.796582052032727,108.6146191165238,33.30530383534383,109.9538380100821,2.7551727486023916,,11236020.0,373173863.0,17.4594298415486,7.999727774159059,9.986704571916963,1796161741574.4653,4813.20349483979,
Middle East & North Africa (all income levels),MEA,2010,8.769937126289493,107.36077637368913,33.37107745543124,109.39220575298356,3.4834009294002817,13.804960400114757,11236010.0,380656782.0,18.172022563978047,8.209909309863336,10.280436964756877,1895115390726.5745,4978.540985844236,
Middle East & North Africa (all income levels),MEA,2011,8.666210558266851,110.61100901745534,33.39039926094761,112.66154907280661,,,11236010.0,388001596.0,19.14216811742888,8.426861488843217,10.666526500924682,1997207940247.12,5147.421971550653,
Middle East & North Africa (all income levels),MEA,2012,8.68790217298527,112.65483222718969,,115.25203762299581,,,11236010.0,395316900.0,19.144478935652778,8.454669130219603,10.700651136120957,2070744783347.27,5238.189369964375,
Middle East & North Africa (all income levels),MEA,2013,,,,,,,,,,,,,,
Pacific island small states,PSS,1990,,95.53194854924179,12.046467218332273,94.03994081260844,64.04140682370064,17.509409452327187,62840.0,1683615.0,,,,3671290033.9139194,2180.5995039922545,
Pacific island small states,PSS,1991,11.45196165657775,85.41723162838433,12.316995544239338,86.90304974502035,65.53708399630749,,62840.0,1710297.0,,,,3657917809.5028615,2138.7617527849616,
Pacific island small states,PSS,1992,11.24636462186293,87.73337937752471,12.539783577339275,88.47881653699585,60.31117176457713,,62840.0,1739802.0,,,,3840352324.229687,2207.350218145333,
Pacific island small states,PSS,1993,11.108033677668821,91.10081596424486,12.539783577339275,90.58025113314527,58.659917781406364,19.576320853114904,62840.0,1770870.0,,,,3929499549.9415603,2218.9655649153015,
Pacific island small states,PSS,1994,10.474664189515215,91.25235463144082,12.523870146403565,92.11851934565291,61.27372031954197,,62840.0,1801594.0,,,,4128901130.4659033,2291.8044412147815,
Pacific island small states,PSS,1995,9.749661427663355,95.10591972987723,13.111561234029292,94.90727374877471,,,64180.0,1830581.0,,,,4290247063.610059,2343.653224637456,
Pacific island small states,PSS,1996,8.83320234334069,96.46579751986962,13.142723589903397,96.17751951306126,,,64180.0,1857591.0,,,,4436664532.584179,2388.3968713156873,
Pacific island small states,PSS,1997,8.376521738042715,97.73624681778466,13.127142411966345,97.11549891170479,,,64180.0,1883077.0,,,,4379845023.590605,2325.897997580877,
Pacific island small states,PSS,1998,8.121111035766683,88.73995740000541,13.002492988469928,89.79413903506918,,,64180.0,1907187.0,,,,4465702848.122453,2341.51283965466,
Pacific island small states,PSS,1999,8.157810880175306,93.84346838970238,13.01495793081957,94.02967794584453,,,64180.0,1930254.0,,,,4689462907.780074,2429.4537961222068,
Pacific island small states,PSS,2000,8.259685329771255,93.97780071278378,12.986911810532876,94.09498861636256,39.66254623875496,15.164187261265036,64180.0,1952589.0,,,,4654128917.407397,2383.5681330824855,
Pacific island small states,PSS,2001,8.002203347039309,87.7538577443903,13.028980990962916,89.19685987748328,46.73433680731386,20.41904123661136,64180.0,1974075.0,,,,4714792217.043471,2388.3551623132207,
Pacific island small states,PSS,2002,7.842216733881594,89.71388822864161,13.060143346837021,91.19401075159521,50.329806854484,20.855823934659533,64180.0,1994790.0,,,,4808825812.857513,2410.6927610713474,
Pacific island small states,PSS,2003,7.627846111189256,86.2351153367942,13.122468058585229,88.9711479874843,48.49246697281531,19.452979019631197,64180.0,2015471.0,,,,4907566544.777663,2434.9477341909974,
Pacific island small states,PSS,2004,7.568848227269945,95.90984087274394,13.12246805858523,96.31610994877126,47.86581149877851,19.046801663673477,64180.0,2037106.0,,,,5115011585.18895,2510.920681196241,
Pacific island small states,PSS,2005,7.4587996123193046,99.90789709601071,13.231536304144594,99.9130241637112,59.68286206458299,16.703492110044404,64180.0,2060378.0,,,,5214349168.29613,2530.773075763831,4654049352.184588
Pacific island small states,PSS,2006,7.426950016281795,104.18226203124507,13.234652539732004,103.77086588751713,61.549192049003,16.43456105897375,64180.0,2085616.0,,,,5330879271.607852,2556.021468768868,
Pacific island small states,PSS,2007,7.438633444165202,100.36465530584228,13.240885010906824,101.69938600070421,60.26655510809462,18.022708809959553,64180.0,2112600.0,,,,5380622639.408437,2546.919738430577,
Pacific island small states,PSS,2008,7.486929909576428,102.06250494974738,13.217513244001246,102.99448257386383,58.17508073996533,19.060249500365778,64180.0,2140772.0,,,,5482490938.633953,2560.987783208092,
Pacific island small states,PSS,2009,7.395658964311332,99.63127746469988,13.201932066064195,99.44016461616228,61.882613836561084,23.428084806011746,64180.0,2169285.0,,,,5416159851.677637,2496.748860420663,
Pacific island small states,PSS,2010,7.440342996113948,101.59390905467644,13.2034901838579,102.0095742837812,56.70588455794766,20.565991766302986,64180.0,2197519.0,,,,5485688832.774218,2496.3100809477496,
Pacific island small states,PSS,2011,7.6049869337641365,102.56791318949924,13.2034901838579,104.78843848931083,57.12190336545499,22.614300341727567,64180.0,2225298.0,,,,5635813345.954083,2532.6106193211353,
Pacific island small states,PSS,2012,7.878318055022315,100.83916119623453,,102.34082531295637,57.18343185076545,22.181223337007474,64180.0,2252782.0,,,,5773784966.842418,2562.9576971240085,
Pacific island small states,PSS,2013,,,,,,,,,,,,,,
South Asia,SAS,1990,,71.62346694254012,54.89300091223313,68.63541969799341,15.6119556335563,7.080483132557493,4779480.0,1134976416.0,,,,457454879987.86084,403.0523220914758,396613914745.71625
South Asia,SAS,1991,26.58937061712335,73.35613612191362,54.9126683237507,69.86109230268403,16.350951865727286,5.7947220101928885,4779480.0,1159717830.0,4.85196601039956,4.0770064530261765,4.329940794202461,465959670300.5951,401.78710566224123,402745951473.4853
South Asia,SAS,1992,27.284064894165684,75.28700690986109,54.73210474779683,72.29762459136589,15.368559462792373,7.000409294929308,4779480.0,1184516870.0,4.666595370268749,4.014515273635026,4.235315796705958,492540777196.21765,415.8157554955023,428527074334.6463
South Asia,SAS,1993,28.29364395896704,77.80656241275452,54.777297948730826,75.23006276360115,15.782477237938265,6.0923187403434955,4779480.0,1209467291.0,4.584535971163616,4.117882734607808,4.310020633355878,514128285217.80304,425.0865559106741,455373356594.10693
South Asia,SAS,1994,28.412480807401533,79.56712235926794,54.83580395163431,77.10134983686424,15.636093260012075,6.7269040288814805,4772557.0,1234465285.0,4.217815325233209,3.642764469530932,3.8210989830229733,545455128392.7052,441.8553806417531,487358258382.4852
South Asia,SAS,1995,25.97189506341101,82.06310380607061,54.79494535109795,79.7685868741185,17.189053182918133,7.298672572066828,4772557.0,1259426817.0,4.459482158790456,3.874195854319348,4.072938821619269,583494349296.2491,463.3015125770894,518556584312.52594
South Asia,SAS,1996,23.68475540329288,85.16363622608971,54.8345467639255,82.78759051482768,16.71975980709926,7.2421576421272364,4772557.0,1284262004.0,4.496751170464515,3.886019972378453,4.093697725766923,623772930241.5731,485.7053531901993,539482466308.00073
South Asia,SAS,1997,22.83229722882713,85.3321842810445,54.90976849516936,84.07200450576896,16.114970341129876,8.477441707259452,4772557.0,1309016962.0,4.874178058852655,4.299339373797002,4.456892621701125,647647397944.4965,494.7585988152356,581074376149.026
South Asia,SAS,1998,21.21535466583091,88.07640341671035,54.97975194429318,86.69612035199816,15.98922319678712,11.120061116669042,4772557.0,1333616347.0,4.310021545648277,3.7091971074933827,3.9134107659526944,684031416797.7993,512.9146911977672,623209226241.8567
South Asia,SAS,1999,21.05149073680807,92.75320570677387,54.932188342643165,90.90732103599936,14.750403796512648,9.20157145326152,4772557.0,1358111216.0,4.467673911910067,3.8527316260089877,4.05858171961249,737610232591.7974,543.1147492944328,666827833218.2234
South Asia,SAS,2000,21.23708145509769,91.56624447512814,55.26820447161447,90.93316769122931,12.54297650430726,7.297240531277212,4772907.0,1382195669.0,4.711849504270101,4.352590475171874,4.47548511882146,767797000219.061,555.49081612631,679151340389.6213
South Asia,SAS,2001,22.40515347640342,92.98348827205986,54.8602769758556,92.89816915228889,12.917900616644195,7.9903345709062705,4772907.0,1405746086.0,4.631468041019086,4.086006451635293,4.223365492994306,801317200466.7852,570.0298286064623,705832011965.5481
South Asia,SAS,2002,21.668112288570317,85.34399833531288,54.80412670936182,87.8854342942818,12.531267871858823,7.775407503364239,4772907.0,1429513552.0,5.160971692840183,4.356620558681418,4.551400942907501,831413645726.3835,581.6059907673989,734294348476.804
South Asia,SAS,2003,21.45382239577475,95.75373746351633,54.88374275886792,95.64060628291229,11.26783239351176,8.137270680265061,4772907.0,1453111368.0,4.746298354691592,4.331046018095157,4.471620978511055,892122720576.6558,613.939674702659,787382573999.2872
South Asia,SAS,2004,21.113572709660712,94.24504299549935,54.81004455041306,94.69153096630104,10.634769602536277,6.690374736977625,4771224.0,1476314527.0,4.6647588801787,4.160233264861796,4.319530881806933,960257792892.3282,650.4425549775331,833119620720.435
South Asia,SAS,2005,21.062560322576257,100.5033307394565,54.80983496058873,100.38558676599115,9.907961430536869,5.795134760248887,4771224.0,1498995049.0,5.622351007218805,4.2267466802165465,4.661468069562975,1044617146261.1432,696.8783165481577,902374303884.8743
South Asia,SAS,2006,19.849204310354644,105.25162626504424,54.85741185071169,104.92288226770731,9.563697927173031,5.517828746089086,4771224.0,1521155564.0,5.285068471156396,4.177905728440657,4.483841737849468,1135403126942.9417,746.4082923624909,975688125240.052
South Asia,SAS,2007,19.000262856978033,114.32462607735471,54.699590712991046,113.19010011793983,10.201408519522406,5.996525582757512,4771224.0,1542806515.0,4.506407552724142,3.8563239998388497,4.102284346472757,1237757483020.2512,802.2765466609734,1064979840620.6034
South Asia,SAS,2008,18.87192324445207,116.50430055181647,54.6000355464342,116.36039070482902,12.151938255232317,4.650434043947168,4771224.0,1564144995.0,4.831604529764427,4.065309221029547,4.322276969028191,1285688519055.3318,821.975279251737,1085806704732.1682
South Asia,SAS,2009,18.667006584980896,113.49486914804987,54.659349466719654,114.99197487700359,10.432525573222893,6.185423397367582,4771224.0,1585462500.0,4.733644331051662,4.051241369576308,4.183115299423041,1384670056628.128,873.3540254834965,1205345748224.3845
South Asia,SAS,2010,18.22595335375039,122.94488211621494,54.64342064007056,122.4627413018243,10.616589577994754,6.1171543824202885,4771224.0,1606838890.0,4.899919020945522,3.505829006576553,3.8278075814606742,1511070423648.0132,940.3994594928015,1304245805152.4365
South Asia,SAS,2011,17.383395871929665,131.63661749139894,54.65955905654398,128.92296801204867,11.469356267825402,5.70829849776536,4771224.0,1628377343.0,4.836192392443223,3.4293719944241916,3.755170770970207,1606634500325.518,986.6475404070505,1343268661686.2175
South Asia,SAS,2012,17.008678265070834,126.70566416909722,,127.02921401587787,12.247583423438892,5.480342067567396,4771224.0,1649249388.0,4.641925014351117,3.3450290249532295,3.7559576415848683,1684779724700.4949,1021.5433378111369,1415360381932.0757
South Asia,SAS,2013,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,1990,,59.070046987867585,42.424066124705725,60.185007258452366,,,23717831.0,507235211.0,,,,404950930284.709,798.3494077360276,243875876679.1915
Sub-Saharan Africa (all income levels),SSF,1991,28.982083482090733,64.30682174360281,42.510699255120215,64.33526690750882,,,23717831.0,521441494.0,9.233790643848293,7.515433995625829,8.267410926204532,405221099544.6646,777.1170959875024,248098622432.42557
Sub-Saharan Africa (all income levels),SSF,1992,28.151574263746106,63.72291409230624,42.65106525087977,64.2342562428124,,,23717831.0,535975278.0,9.154282281077705,7.527024733340505,8.24573469681167,399808538633.34393,745.945858035161,245061723352.54004
Sub-Saharan Africa (all income levels),SSF,1993,27.90923993071194,66.50099389366052,42.097688720387595,66.30297123731035,,,23616831.0,550823137.0,9.303319283988309,7.793608811160012,8.447813377294194,401079339750.4724,728.1454114925322,250007960808.81934
Sub-Saharan Africa (all income levels),SSF,1994,32.55036892998682,68.5368076854726,42.300891258441915,68.20285697538623,,,23616831.0,565977038.0,8.837769371749447,7.277355963183461,7.9681923338367096,409242755499.4049,723.0730719139261,258609056380.92892
Sub-Saharan Africa (all income levels),SSF,1995,31.697323736806307,69.26420684051848,42.461031287389915,68.87251566994918,,11.879148704072886,23616831.0,581426628.0,8.678026610374758,7.031508979462965,7.773322102866425,423229264934.1156,727.9151737338656,266799961081.003
Sub-Saharan Africa (all income levels),SSF,1996,30.933015717134097,74.91085154293462,42.526789474845295,73.42019876717293,17.315393144180124,12.435107369667367,23616831.0,597199351.0,9.309790081447947,7.48359531934126,8.294779108983963,444810515806.32074,744.8275271255624,284063870179.1097
Sub-Saharan Africa (all income levels),SSF,1997,30.29685822737369,75.77069302439342,42.644840876407166,74.45839727543343,16.66657458072216,11.917645393376986,23616831.0,613321326.0,9.433603073961926,7.469724848539451,8.344636241651072,461355045893.83734,752.2240403782035,297421658903.31
Sub-Saharan Africa (all income levels),SSF,1998,29.577408006678375,78.94780510179976,42.83114868375016,77.45790815837381,16.530481770681362,12.257996620250438,23616831.0,629832485.0,9.537780658716416,7.505449163390075,8.418471198938885,472146298737.775,749.63789576172,304097446557.0595
Sub-Saharan Africa (all income levels),SSF,1999,29.178559198537663,81.82389707929877,42.994252700542255,80.74964919710035,16.368628352507542,13.226814044524959,23616831.0,646793699.0,9.715115138286075,7.569856488300737,8.522993708399227,483742480706.5989,747.9084620869179,308893336059.8365
Sub-Saharan Africa (all income levels),SSF,2000,28.75247283864436,82.76898489629693,43.1173005387556,82.34755619368117,13.784951272846092,12.228095243982764,23616831.0,664247421.0,9.69496620891929,7.885074794407572,8.7115018690453,500686973417.61346,753.7657770109934,315733636829.04816
Sub-Saharan Africa (all income levels),SSF,2001,28.551993503647644,85.06638458491564,43.346120400319585,84.92706131098419,14.123125260914733,12.778711269839908,23616831.0,681998984.0,9.61676576361603,7.8497291414725385,8.658373847265793,520059025785.74286,762.5510271812118,313561973875.27515
Sub-Saharan Africa (all income levels),SSF,2002,27.928282377395306,88.14539999072994,43.49042426564343,88.78965294820499,13.503463020953008,13.01565238959553,23616831.0,700219447.0,9.456707292419082,7.74838975298208,8.534425391444179,540146844726.1767,771.3965201057558,292730026916.88416
Sub-Saharan Africa (all income levels),SSF,2003,27.330800643341206,91.71048954114946,43.77733828895164,92.4529417195857,13.96389396586638,12.54663646649452,23616831.0,718658269.0,9.240223037563354,7.569870773583363,8.314095527543962,563564071655.8695,784.1892259029577,307573117646.7063
Sub-Saharan Africa (all income levels),SSF,2004,26.26567591379451,95.49915355684422,43.84839269925757,95.8977712935925,,11.012308953139915,23616831.0,737664781.0,8.701502604488361,7.204689527995959,7.894853605108936,617767575612.3756,837.4638338771058,357932458015.5278
Sub-Saharan Africa (all income levels),SSF,2005,25.35912419917296,100.58179460892097,44.314935818442365,100.32985187799534,,10.1663528640706,23616831.0,757273387.0,8.388847447639526,6.9557424750616255,7.612440621860535,652101675784.4873,861.1179093033244,472747649181.4993
Sub-Saharan Africa (all income levels),SSF,2006,24.572604655523286,103.91905183423482,44.44551218577971,103.7723768284121,11.184340864427249,11.148445235839159,23616831.0,777498910.0,8.50966993103654,6.892387276595768,7.635319964862177,695971520023.6709,895.1414736049867,594663158189.9141
Sub-Saharan Africa (all income levels),SSF,2007,24.17876198761549,101.31780482888037,44.54287664589716,103.26600789302931,11.370022319427578,11.38128549632262,23616831.0,798343687.0,8.222100645637697,6.823432679285041,7.471263521968765,744813154720.7024,932.9480107991415,606930414809.1583
Sub-Saharan Africa (all income levels),SSF,2008,23.779731230670357,108.38422616168091,44.77347278303342,109.90312884854282,11.24993594177768,10.559783889459865,23616831.0,819825461.0,8.393183767879638,6.9809560011158664,7.630677603106748,781368380221.2646,953.0911363354994,570581375846.1898
Sub-Saharan Africa (all income levels),SSF,2009,23.12987628934364,107.15354676772427,44.72158013071271,109.74199458831748,14.218345765350117,12.09309459767202,23616831.0,841948793.0,8.326834534099392,7.064051670040202,7.657838024295394,797338284010.7908,947.0151755544957,169698599828.02158
Sub-Saharan Africa (all income levels),SSF,2010,22.728251054755617,115.74071366814493,44.90333609958085,117.39950256065018,13.676006924951048,11.103017650754415,23616831.0,864720652.0,8.261745973236259,6.982034116887789,7.57597650056359,837367589845.5466,968.3677473283552,614569702543.1672
Sub-Saharan Africa (all income levels),SSF,2011,22.215078911662406,118.57959931233349,43.76448728451332,120.35027170924417,11.902549776209378,14.10853882500589,23616831.0,888143015.0,8.320340923642718,6.9365396365043175,7.580521750145782,871455502938.3126,981.2107827457413,827402731529.7168
Sub-Saharan Africa (all income levels),SSF,2012,21.50064065715317,125.47565686577403,,126.56058414804342,13.179826010253288,12.469716487069597,23616831.0,912212311.0,8.290140139646917,6.969374341454135,7.561318991366506,908830003906.1984,996.292193107881,785898175890.8563
Sub-Saharan Africa (all income levels),SSF,2013,,,,,,,,,,,,,,
